DDate,DOpen,DHigh,DLow,DClose,Volume,OpenInterest,NumericDeliveryMonth,UnAdjustedClose,?,??
19730807,1.357968205,1.365768205,1.357968205,1.363468205,54,127,197312,0.83279241,67,241
19730808,1.365368205,1.366168205,1.363868205,1.366168205,33,133,197312,0.83553058,90,251
19730809,1.361068205,1.361868205,1.352068205,1.354868205,41,141,197312,0.82418676,67,263
19730810,1.352068205,1.352068205,1.348968205,1.349368205,74,172,197312,0.81871044,86,293
19730813,1.351168205,1.352068205,1.347768205,1.348168205,29,187,197312,0.81753694,48,299
19730814,1.339368205,1.339368205,1.339368205,1.339368205,13,195,197312,0.8087357,34,322
19730815,1.327668205,1.335268205,1.327668205,1.327668205,102,196,197312,0.79700072,137,313
19730816,1.324768205,1.337468205,1.322768205,1.330568205,263,183,197312,0.79993447,376,303
19730817,1.334168205,1.335268205,1.329668205,1.329668205,37,163,197312,0.79895655,93,283
19730820,1.339368205,1.339368205,1.339368205,1.339368205,20,172,197312,0.8087357,46,309
19730821,1.338468205,1.338468205,1.327468205,1.331368205,20,172,197312,0.8007168,42,310
19730822,1.328668205,1.331768205,1.326268205,1.327468205,32,180,197312,0.79680514,36,317
19730823,1.325668205,1.330568205,1.322368205,1.327068205,38,178,197312,0.79641398,67,310
19730824,1.332568205,1.335468205,1.331368205,1.334868205,40,192,197312,0.8042373,65,332
19730827,1.338468205,1.338468205,1.327668205,1.328268205,58,177,197312,0.79758747,61,317
19730828,1.325468205,1.330968205,1.325468205,1.330968205,429,171,197312,0.80032564,432,293
19730829,1.338768205,1.340768205,1.337868205,1.338768205,16,169,197312,0.80814896,20,289
19730830,1.338768205,1.339568205,1.331768205,1.331768205,221,167,197312,0.80110797,234,284
19730831,1.332568205,1.332568205,1.331368205,1.332168205,6,169,197312,0.80149913,13,287
19730904,1.338468205,1.339968205,1.338468205,1.339968205,6,165,197312,0.80932245,21,291
19730905,1.347268205,1.347768205,1.344268205,1.344268205,52,160,197312,0.81362528,73,279
19730906,1.348168205,1.348168205,1.336468205,1.337668205,30,164,197312,0.80697546,461,711
19730907,1.342368205,1.347468205,1.342368205,1.345868205,650,175,197312,0.81518994,669,705
19730910,1.342368205,1.342368205,1.340368205,1.341368205,9,131,197312,0.81069153,21,655
19730911,1.340368205,1.340368205,1.338468205,1.338468205,6,131,197312,0.80775779,13,653
19730912,1.338768205,1.341168205,1.338768205,1.339968205,4,130,197312,0.80932245,9,652
19730913,1.336868205,1.337468205,1.334368205,1.337468205,21,126,197312,0.80677987,535,1032
19730914,1.337068205,1.340368205,1.336868205,1.340368205,14,125,197312,0.80971362,43,1010
19730917,1.350168205,1.350168205,1.348168205,1.348768205,746,133,197312,0.81812369,757,1009
19730918,1.347768205,1.347768205,1.347768205,1.347768205,44,179,197312,0.81714577,50,1053
19730919,1.346268205,1.349168205,1.342968205,1.349168205,74,131,197312,0.81851485,92,1013
19730920,1.358968205,1.358968205,1.358968205,1.358968205,17,133,197312,0.828294,31,1013
19730921,1.356068205,1.356068205,1.349168205,1.349168205,45,146,197312,0.81851485,121,1037
19730924,1.348968205,1.348968205,1.347068205,1.348568205,1206,141,197312,0.81792811,1215,1027
19730925,1.351168205,1.351168205,1.351168205,1.351168205,9,132,197312,0.82047068,17,1010
19730926,1.348168205,1.352468205,1.348168205,1.352068205,1070,137,197312,0.8214486,1079,1021
19730927,1.350168205,1.350168205,1.347968205,1.347968205,32,136,197312,0.81734136,36,1020
19730928,1.348368205,1.348568205,1.347968205,1.348568205,7,132,197312,0.81792811,10,1011
19731001,1.348168205,1.348568205,1.348168205,1.348368205,6,131,197312,0.81773252,8,1009
19731002,1.346268205,1.347068205,1.345868205,1.346668205,10,131,197312,0.81597228,215,1009
19731003,1.346268205,1.347268205,1.345868205,1.347268205,14,122,197312,0.81655902,18,1000
19731004,1.346268205,1.346268205,1.346268205,1.346268205,2,123,197312,0.81558111,3,1000
19731005,1.346268205,1.346268205,1.346268205,1.346268205,9,118,197312,0.81558111,9,995
19731008,1.350168205,1.350168205,1.348568205,1.348568205,3,115,197312,0.81792811,5,992
19731009,1.348568205,1.348568205,1.348568205,1.348568205,0,115,197312,0.81792811,20,993
19731010,1.351568205,1.354468205,1.350968205,1.354068205,27,109,197312,0.82340443,31,986
19731011,1.352668205,1.352668205,1.351168205,1.351168205,25,108,197312,0.82047068,26,986
19731012,1.350168205,1.350168205,1.349168205,1.350168205,10,109,197312,0.81949277,10,987
19731015,1.350168205,1.350168205,1.350168205,1.350168205,0,109,197312,0.81949277,2,985
19731016,1.349968205,1.349968205,1.349968205,1.349968205,4,109,197312,0.81929719,6,986
19731017,1.354068205,1.354068205,1.349968205,1.350368205,109,108,197312,0.81968835,118,980
19731018,1.355068205,1.355068205,1.354068205,1.354068205,1,107,197312,0.82340443,28,988
19731019,1.344268205,1.347268205,1.344268205,1.344868205,9,104,197312,0.81421203,21,979
19731022,1.349168205,1.349168205,1.346268205,1.347768205,8,105,197312,0.81714577,15,984
19731023,1.350168205,1.350368205,1.350168205,1.350368205,1,105,197312,0.81968835,6,985
19731024,1.347268205,1.348368205,1.347268205,1.347268205,5,110,197312,0.81655902,22,999
19731025,1.346468205,1.346468205,1.346468205,1.346468205,4,111,197312,0.81577669,13,1001
19731026,1.340368205,1.340368205,1.336668205,1.336668205,58,110,197312,0.80599754,88,1020
19731029,1.332568205,1.333568205,1.330568205,1.330568205,27,120,197312,0.79993447,328,1078
19731030,1.332568205,1.332568205,1.329868205,1.332368205,30,108,197312,0.80169472,222,1114
19731031,1.328668205,1.330968205,1.326668205,1.330568205,109,106,197312,0.79993447,162,1120
19731101,1.329468205,1.329468205,1.329468205,1.329468205,4,101,197312,0.79876097,569,1580
19731102,1.330568205,1.330568205,1.329868205,1.330568205,9,95,197312,0.79993447,1920,3012
19731105,1.322768205,1.322768205,1.320868205,1.320868205,12,93,197312,0.79015532,868,2403
19731106,1.311068205,1.311068205,1.311068205,1.311068205,1,91,197312,0.78037617,404,1942
19731107,1.296368205,1.300268205,1.296368205,1.296368205,6,88,197312,0.76570744,994,1019
19731108,1.297368205,1.298368205,1.295568205,1.297968205,11,89,197312,0.76727211,53,1014
19731109,1.297968205,1.297968205,1.297968205,1.297968205,1,88,197312,0.76727211,55,1012
19731112,1.288168205,1.288168205,1.288168205,1.288168205,1,89,197312,0.75749296,36,1010
19731113,1.279768205,1.281668205,1.279768205,1.281668205,24,84,197312,0.75103872,419,1182
19731114,1.281668205,1.291468205,1.278968205,1.286568205,7,84,197312,0.7559283,738,1454
19731115,1.289268205,1.289268205,1.285768205,1.285768205,19,86,197403,0.75729738,34,1358
19731116,1.284368205,1.295568205,1.284368205,1.287368205,28,82,197403,0.75886204,53,1358
19731119,1.291268205,1.291268205,1.285768205,1.285768205,37,90,197403,0.75729738,1763,3076
19731120,1.283468205,1.284968205,1.283468205,1.284968205,3,83,197403,0.75651504,1012,4067
19731121,1.284968205,1.284968205,1.283468205,1.283468205,1,83,197403,0.75495038,1461,4074
19731123,1.273668205,1.273668205,1.273668205,1.273668205,0,83,197403,0.74517123,210,4277
19731126,1.269768205,1.269768205,1.266768205,1.266768205,47,108,197403,0.73832582,3934,5775
19731127,1.272668205,1.276568205,1.272668205,1.276568205,5,108,197403,0.74810497,3889,6442
19731128,1.273668205,1.273668205,1.271068205,1.272668205,10,101,197403,0.74419331,2806,5454
19731129,1.271668205,1.273668205,1.269768205,1.270168205,57,111,197403,0.74165074,2995,5898
19731130,1.271668205,1.272268205,1.271668205,1.272268205,14,106,197403,0.74380215,598,5765
19731203,1.269968205,1.269968205,1.269968205,1.269968205,1,105,197403,0.74145515,2538,6246
19731204,1.267768205,1.267768205,1.265468205,1.265768205,10,105,197403,0.73734791,3021,8438
19731205,1.267768205,1.269768205,1.267768205,1.269568205,25,118,197403,0.74106399,279,8567
19731206,1.272668205,1.272668205,1.270468205,1.271668205,35,118,197403,0.7432154,3479,8726
19731207,1.267568205,1.269368205,1.267568205,1.269368205,11,107,197403,0.7408684,17,8709
19731210,1.265768205,1.265768205,1.263768205,1.265768205,250,227,197406,0.74028165,958,8810
19731211,1.263968205,1.263968205,1.263968205,1.263968205,204,127,197406,0.73852141,3216,9010
19731212,1.263768205,1.265968205,1.263768205,1.265968205,104,127,197406,0.74047724,235,9009
19731213,1.265568205,1.265568205,1.265568205,1.265568205,1,128,197406,0.74008607,634,9017
19731214,1.265368205,1.265368205,1.265368205,1.265368205,201,329,197406,0.73989049,3403,8898
19731217,1.260668205,1.260868205,1.260668205,1.260868205,8,329,197406,0.73539208,614,8969
19731218,1.259468205,1.259868205,1.259468205,1.259468205,3,330,197406,0.734023,279,8872
19731219,1.259268205,1.259268205,1.258868205,1.258868205,3,333,197406,0.73343625,1990,9573
19731220,1.256968205,1.257568205,1.256968205,1.257568205,102,330,197406,0.73206717,1298,9330
19731221,1.257368205,1.257368205,1.257368205,1.257368205,100,330,197406,0.73187159,656,9179
19731226,1.255968205,1.255968205,1.251068205,1.251868205,14,335,197406,0.72639526,1286,9983
19731227,1.249468205,1.249468205,1.248768205,1.248768205,2,336,197406,0.72326593,872,9991
19731228,1.247168205,1.247168205,1.247168205,1.247168205,10,346,197406,0.72170127,1214,10241
19731231,1.247168205,1.247168205,1.247168205,1.247168205,9,337,197406,0.72170127,924,10296
19740102,1.237368205,1.237368205,1.237368205,1.237368205,0,337,197406,0.71192212,34,10230
19740103,1.227568205,1.227568205,1.227568205,1.227568205,105,238,197406,0.70214297,274,9963
19740104,1.221368205,1.225668205,1.221368205,1.225668205,35,265,197406,0.70018714,5985,4362
19740107,1.215868205,1.215868205,1.215868205,1.215868205,0,265,197406,0.69040799,201,4161
19740108,1.206068205,1.206068205,1.206068205,1.206068205,0,265,197406,0.68062884,18,4162
19740109,1.220768205,1.220768205,1.217868205,1.220768205,20,262,197406,0.69529756,2556,2090
19740110,1.229368205,1.230568205,1.229368205,1.230568205,6,262,197406,0.70507671,1587,1107
19740111,1.230568205,1.230568205,1.225068205,1.225068205,52,297,197406,0.69960039,102,1173
19740114,1.223068205,1.223068205,1.217268205,1.217268205,40,297,197406,0.69177707,160,1200
19740115,1.212768205,1.215068205,1.210568205,1.214268205,64,299,197406,0.68884333,83,1185
19740116,1.221768205,1.224068205,1.219368205,1.220768205,174,312,197406,0.69529756,300,1176
19740117,1.215868205,1.215868205,1.211968205,1.215868205,222,306,197406,0.69040799,239,1172
19740118,1.218268205,1.220768205,1.217468205,1.219768205,136,314,197406,0.69431965,483,1178
19740121,1.209968205,1.215468205,1.209968205,1.215468205,7,309,197406,0.69001682,80,1170
19740122,1.216668205,1.216868205,1.209968205,1.209968205,10,307,197406,0.6845405,21,1167
19740123,1.209268205,1.209268205,1.206468205,1.206468205,8,309,197406,0.68102001,23,1167
19740124,1.209968205,1.211168205,1.209968205,1.210368205,8,308,197406,0.68493167,13,1166
19740125,1.209768205,1.210368205,1.209768205,1.210368205,14,318,197406,0.68493167,20,1177
19740128,1.217668205,1.217668205,1.214468205,1.214468205,6,318,197406,0.68903891,12,1177
19740129,1.217468205,1.224268205,1.215868205,1.224268205,98,341,197406,0.69881806,125,1194
19740130,1.222768205,1.227568205,1.222768205,1.225268205,232,389,197406,0.69979597,544,1248
19740131,1.227568205,1.234268205,1.226668205,1.229768205,48,347,197406,0.70429438,85,1213
19740201,1.229568205,1.230568205,1.229568205,1.229968205,21,328,197406,0.70448997,44,1205
19740204,1.237768205,1.237768205,1.236368205,1.237168205,30,339,197406,0.71172654,77,1236
19740205,1.236168205,1.236168205,1.232068205,1.232468205,46,353,197406,0.70703255,68,1250
19740206,1.231768205,1.233468205,1.230768205,1.230768205,19,349,197406,0.7052723,23,1246
19740207,1.230768205,1.233068205,1.230168205,1.233068205,8,338,197406,0.70761929,14,1222
19740208,1.232868205,1.233268205,1.232268205,1.232268205,6,335,197406,0.70683696,6,1219
19740211,1.237768205,1.237768205,1.233068205,1.237768205,11,328,197406,0.71231329,14,1218
19740212,1.243668205,1.244468205,1.243268205,1.244268205,4,315,197406,0.71876752,11,1205
19740213,1.239368205,1.241268205,1.235468205,1.241268205,7,314,197406,0.71583378,32,1204
19740214,1.243268205,1.243268205,1.241268205,1.241268205,19,315,197406,0.71583378,45,1207
19740215,1.241868205,1.241868205,1.240368205,1.241668205,4,317,197406,0.71622495,14,1207
19740219,1.251468205,1.251468205,1.248368205,1.249168205,16,321,197406,0.7236571,39,1221
19740220,1.254968205,1.255768205,1.252068205,1.254968205,19,319,197406,0.72952459,28,1220
19740221,1.255968205,1.258468205,1.255968205,1.257768205,15,324,197406,0.73226275,25,1220
19740222,1.257968205,1.263768205,1.257968205,1.259268205,16,322,197406,0.73382742,32,1211
19740225,1.252068205,1.254368205,1.251268205,1.253868205,12,327,197406,0.72835109,64,1214
19740226,1.258168205,1.259868205,1.257968205,1.258868205,23,308,197406,0.73343625,81,1210
19740227,1.253268205,1.253668205,1.250668205,1.253068205,23,293,197406,0.72756876,40,1198
19740228,1.253968205,1.253968205,1.253868205,1.253868205,5,296,197406,0.72835109,18,1197
19740301,1.251868205,1.252068205,1.251868205,1.252068205,7,290,197406,0.72659084,44,1218
19740304,1.250068205,1.251068205,1.250068205,1.251068205,3,290,197406,0.72561293,26,1194
19740305,1.256968205,1.259868205,1.255568205,1.259868205,29,305,197406,0.73441417,53,1204
19740306,1.256568205,1.256568205,1.254968205,1.254968205,2,306,197406,0.72952459,17,1207
19740307,1.254968205,1.254968205,1.254968205,1.254968205,5,311,197406,0.72952459,7,1212
19740308,1.255968205,1.258168205,1.255968205,1.258168205,9,308,197406,0.73265392,22,1215
19740311,1.261868205,1.263168205,1.261868205,1.263168205,35,325,197406,0.73773908,113,1200
19740312,1.262968205,1.262968205,1.261868205,1.261868205,2,325,197406,0.73636999,21,1203
19740313,1.262768205,1.262768205,1.259868205,1.259868205,7,328,197406,0.73441417,17,1209
19740314,1.256968205,1.257168205,1.256968205,1.257168205,4,323,197406,0.731676,16,1194
19740315,1.258868205,1.260868205,1.258868205,1.259868205,9,314,197406,0.73441417,23,1181
19740318,1.262468205,1.262468205,1.260868205,1.261668205,6,314,197406,0.73617441,16,1168
19740319,1.264768205,1.265968205,1.264168205,1.265768205,7,318,197406,0.74028165,20,1137
19740320,1.271068205,1.275568205,1.271068205,1.275568205,41,323,197406,0.75006081,102,1151
19740321,1.285268205,1.285268205,1.285268205,1.285268205,9,321,197406,0.75983996,139,1189
19740322,1.286268205,1.287268205,1.282368205,1.285868205,37,339,197406,0.7604267,65,1208
19740325,1.295668205,1.295668205,1.295668205,1.295668205,23,350,197406,0.77020585,25,1215
19740326,1.293768205,1.293768205,1.290568205,1.290568205,7,346,197406,0.7651207,48,1211
19740327,1.288268205,1.288268205,1.284868205,1.285868205,48,322,197406,0.7604267,77,1202
19740328,1.295668205,1.295668205,1.295668205,1.295668205,6,316,197406,0.77020585,39,1163
19740329,1.303868205,1.303868205,1.298768205,1.300368205,31,316,197406,0.77489985,154,1189
19740401,1.302868205,1.302868205,1.293168205,1.296068205,21,317,197406,0.77059702,29,1193
19740402,1.300368205,1.300968205,1.297668205,1.297668205,10,316,197406,0.77216168,20,1192
19740403,1.294468205,1.296068205,1.294468205,1.295068205,21,318,197406,0.7696191,45,1188
19740404,1.292168205,1.292168205,1.290168205,1.290168205,18,306,197406,0.76472953,47,1171
19740405,1.295068205,1.298968205,1.295068205,1.298968205,10,311,197406,0.77353077,16,1176
19740408,1.296668205,1.296668205,1.295268205,1.295268205,23,318,197406,0.76981469,27,1184
19740409,1.289368205,1.289368205,1.285468205,1.286668205,8,316,197406,0.76120904,70,1189
19740410,1.288268205,1.288268205,1.288268205,1.288268205,24,332,197406,0.7627737,30,1216
19740411,1.297068205,1.297068205,1.297068205,1.297068205,5,345,197406,0.77157493,18,1228
19740415,1.297068205,1.297068205,1.297068205,1.297068205,0,335,197406,0.77157493,0,1218
19740416,1.293868205,1.294468205,1.293368205,1.294468205,4,339,197406,0.76903236,6,1221
19740417,1.299168205,1.299568205,1.298068205,1.299168205,18,350,197406,0.77372635,40,1247
19740418,1.302868205,1.303468205,1.302868205,1.303468205,26,377,197406,0.77802917,61,1291
19740419,1.304468205,1.304868205,1.303468205,1.303868205,36,403,197406,0.77842034,65,1331
19740422,1.307768205,1.312668205,1.307768205,1.312668205,26,404,197406,0.78722158,60,1325
19740423,1.320468205,1.320468205,1.315868205,1.320168205,37,434,197406,0.79465373,68,1361
19740424,1.319168205,1.323468205,1.317568205,1.323068205,140,458,197406,0.79758747,293,1401
19740425,1.316768205,1.317568205,1.314868205,1.315668205,53,481,197406,0.79015532,83,1435
19740426,1.324268205,1.325768205,1.324268205,1.325768205,22,483,197406,0.80032564,74,1445
19740429,1.329668205,1.333268205,1.325368205,1.326368205,47,491,197406,0.80091238,238,1471
19740430,1.330868205,1.330868205,1.329668205,1.330868205,10,495,197406,0.80541079,257,1481
19740501,1.323868205,1.329668205,1.323868205,1.328968205,187,499,197406,0.80345496,199,1479
19740502,1.325368205,1.327768205,1.325368205,1.326168205,24,495,197406,0.8007168,100,1462
19740503,1.325368205,1.327368205,1.325368205,1.327368205,30,494,197406,0.8018903,90,1470
19740506,1.334568205,1.336968205,1.334568205,1.336768205,169,493,197406,0.81127828,406,1482
19740507,1.327368205,1.331668205,1.327368205,1.331668205,12,511,197406,0.80619313,69,1528
19740508,1.337168205,1.339468205,1.337168205,1.339468205,30,511,197406,0.81401645,76,1549
19740509,1.341068205,1.341068205,1.338668205,1.338668205,116,581,197406,0.81323411,238,1650
19740510,1.339068205,1.341068205,1.339068205,1.341068205,7,565,197406,0.81558111,115,1633
19740513,1.348868205,1.350868205,1.348868205,1.350668205,34,567,197406,0.82516468,194,1628
